startDateTime,site_no,tz_cd,NH4_mgL_remark_cd,NH4_mgL,NH4_mgL_dqi_cd,NH4_mgL_rpt_level_va,NH4_mgL_rpt_lev_cd,NO2_mgL_remark_cd,NO2_mgL,NO2_mgL_dqi_cd,NO2_mgL_rpt_lev_va,NO2_mgL_rpt_lev_cd,NO3_NO2_mgL_remark_cd,NO3_NO2_mgL,NO3_NO2_mgL_dqi_cd,NO3_NO2_mgL_rpt_lev_va,NO3_NO2_mgL_rpt_lev_cd,Ortho_PO4_mgL_remark_cd,Ortho_PO4_mgL,Ortho_PO4_mgL_dqi_cd,Ortho_PO4_mgL_rpt_lev_va,Ortho_PO4_mgL_rpt_lev_cd,TDN_mgL_remark_cd,TDN_mgL,TDN_mgL_dqi_cd,TDN_mgL_rpt_lev_va,TDN_mgL_rpt_lev_cd,Chla_ugL_remark_cd,Chla_ugL,Chla_ugL_dqi_cd,Chla_ugL_rpt_lev_va,Chla_ugL_rpt_lev_cd,Phaeo_ugL_remark_cd,Phaeo_ugL,Phaeo_ugL_dqi_cd,Phaeo_ugL_rpt_lev_va,Phaeo_ugL_rpt_lev_cd,DOC_mgL_remark_cd,DOC_mgL,DOC_mgL_dqi_cd,DOC_mgL_rpt_lev_va,DOC_mgL_rpt_lev_cd,A254_remark_cd,A254,A254_dqi_cd,A254_rpt_lev_va,A254_rpt_lev_cd,SUVA_remark_cd,SUVA,SUVA_dqi_cd,SUVA_rpt_lev_va,SUVA_rpt_lev_cd
2012-12-05T23:40:00Z,11303500,UTC,NA,0.03,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,1.42,R,0.04,LT-MDL,NA,0.14,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,R,0.23,LT-MDL,NA,0.14,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2012-12-18T19:30:00Z,11303500,UTC,NA,0.02,R,0.01,LT-MDL,NA,0.007,R,0.001,LT-MDL,NA,1.56,R,0.04,LT-MDL,NA,0.11,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,R,0.23,LT-MDL,NA,0.11,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2013-01-10T19:00:00Z,11303500,UTC,NA,0.15,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,2,R,0.04,LT-MDL,NA,0.19,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.63,R,0.23,LT-MDL,NA,0.2,R,0.005,LT-MDL,NA,3.6,R,NA,NA
2013-01-24T19:00:00Z,11303500,UTC,NA,0.03,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,2.02,R,0.04,LT-MDL,NA,0.11,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.46,R,0.23,LT-MDL,NA,0.09,R,0.005,LT-MDL,NA,1.6,R,NA,NA
2013-02-07T18:10:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.009,R,0.001,LT-MDL,NA,1.31,R,0.04,LT-MDL,NA,0.08,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,R,0.23,LT-MDL,NA,0.08,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2013-02-27T19:20:00Z,11303500,UTC,NA,0.03,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,1.64,R,0.04,LT-MDL,NA,0.07,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,R,0.23,LT-MDL,NA,0.08,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2013-03-21T19:00:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,1.46,R,0.04,LT-MDL,NA,0.11,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.18,R,0.23,LT-MDL,NA,0.11,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2013-04-23T19:40:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.006,R,0.001,LT-MDL,NA,0.59,R,0.04,LT-MDL,NA,0.05,R,0.004,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2013-05-09T17:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.005,R,0.001,LT-MDL,NA,0.45,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.55,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,R,0.23,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-29T19:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,1.15,R,0.04,LT-MDL,NA,0.04,R,0.004,LT-MDL,NA,1.34,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,R,0.23,LT-MDL,NA,0.07,R,0.005,LT-MDL,NA,2.9,R,NA,NA
2013-06-11T18:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.02,R,0.001,LT-MDL,NA,0.98,R,0.04,LT-MDL,NA,0.06,R,0.004,LT-MDL,NA,1.19,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,R,0.23,LT-MDL,NA,0.07,R,0.005,LT-MDL,NA,2.8,R,NA,NA
2013-06-27T19:00:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.02,R,0.001,LT-MDL,NA,1.36,R,0.04,LT-MDL,NA,0.04,R,0.004,LT-MDL,NA,1.54,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.56,R,0.23,LT-MDL,NA,0.06,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2013-07-19T16:00:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.02,R,0.001,LT-MDL,NA,0.72,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.91,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,R,0.23,LT-MDL,NA,0.08,R,0.005,LT-MDL,NA,3.5,R,NA,NA
2013-07-26T15:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.03,R,0.001,LT-MDL,NA,0.99,R,0.04,LT-MDL,NA,0.05,R,0.004,LT-MDL,NA,1.21,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,R,0.23,LT-MDL,NA,0.08,R,0.005,LT-MDL,NA,3,R,NA,NA
2013-08-07T19:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.03,R,0.001,LT-MDL,NA,1.41,R,0.04,LT-MDL,NA,0.06,R,0.004,LT-MDL,NA,1.62,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,R,0.23,LT-MDL,NA,0.07,R,0.005,LT-MDL,NA,3.2,R,NA,NA
2013-09-06T17:30:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,1.06,R,0.04,LT-MDL,NA,0.07,R,0.004,LT-MDL,NA,1.31,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,R,0.23,LT-MDL,NA,0.07,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2013-10-24T18:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.007,R,0.001,LT-MDL,NA,1.29,R,0.04,LT-MDL,NA,0.07,R,0.004,LT-MDL,NA,1.52,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75,R,0.23,LT-MDL,NA,0.07,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2013-11-21T19:30:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.009,R,0.001,LT-MDL,NA,1.72,R,0.04,LT-MDL,NA,0.08,R,0.004,LT-MDL,NA,2.05,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21,R,0.23,LT-MDL,NA,0.1,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2013-12-05T19:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.006,R,0.001,LT-MDL,NA,1.62,R,0.04,LT-MDL,NA,0.1,R,0.004,LT-MDL,NA,1.89,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14,R,0.23,LT-MDL,NA,0.09,R,0.005,LT-MDL,NA,2.9,R,NA,NA
2013-12-17T19:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.007,R,0.001,LT-MDL,NA,1.58,R,0.04,LT-MDL,NA,0.06,R,0.004,LT-MDL,NA,1.77,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,R,0.23,LT-MDL,NA,0.07,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2014-01-09T19:00:00Z,11303500,UTC,NA,0.04,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,2.01,R,0.04,LT-MDL,NA,0.05,R,0.004,LT-MDL,NA,2.07,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,R,0.23,LT-MDL,NA,0.06,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2014-01-23T19:50:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.008,R,0.001,LT-MDL,NA,1.26,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,1.36,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2014-02-12T18:30:00Z,11303500,UTC,NA,0.03,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,1.39,R,0.04,LT-MDL,NA,0.05,R,0.004,LT-MDL,NA,1.67,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,R,0.23,LT-MDL,NA,0.07,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2014-02-27T18:30:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.008,R,0.001,LT-MDL,NA,1.25,R,0.04,LT-MDL,NA,0.04,R,0.004,LT-MDL,NA,1.37,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2014-03-25T17:00:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.008,R,0.001,LT-MDL,NA,0.52,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.62,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,R,0.23,LT-MDL,NA,0.06,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2014-04-17T18:00:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.005,R,0.001,LT-MDL,NA,0.2,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.37,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.18,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2014-05-15T18:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.002,R,0.001,LT-MDL,NA,0.12,R,0.04,LT-MDL,NA,0.01,R,0.004,LT-MDL,NA,0.22,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,R,0.23,LT-MDL,NA,0.03,R,0.005,LT-MDL,NA,2,R,NA,NA
2014-05-29T18:00:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.008,R,0.001,LT-MDL,NA,0.4,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.51,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,R,0.23,LT-MDL,NA,0.04,R,0.005,LT-MDL,NA,2.1,R,NA,NA
2014-06-04T18:00:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.008,R,0.001,LT-MDL,NA,0.39,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.51,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,R,0.23,LT-MDL,NA,0.04,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2014-06-20T17:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,0.54,R,0.04,LT-MDL,NA,0.02,R,0.004,LT-MDL,NA,0.67,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,R,0.23,LT-MDL,NA,0.04,R,0.005,LT-MDL,NA,2.4,R,NA,NA
2014-07-01T16:30:00Z,11303500,UTC,<,0.01,R,0.01,LT-MDL,NA,0.01,R,0.001,LT-MDL,NA,0.54,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.69,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2014-07-23T16:40:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.008,R,0.001,LT-MDL,NA,0.4,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.51,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.8,R,NA,NA
2014-08-04T17:10:00Z,11303500,UTC,NA,0.02,R,0.01,LT-MDL,NA,0.006,R,0.001,LT-MDL,NA,0.29,R,0.04,LT-MDL,NA,0.03,R,0.004,LT-MDL,NA,0.44,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.9,R,NA,NA
2014-09-03T18:00:00Z,11303500,UTC,NA,0.01,R,0.01,LT-MDL,NA,0.009,R,0.001,LT-MDL,NA,0.7,R,0.04,LT-MDL,NA,0.04,R,0.004,LT-MDL,NA,0.85,R,0.05,LT-MDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,R,0.23,LT-MDL,NA,0.05,R,0.005,LT-MDL,NA,2.4,R,NA,NA
2014-10-15T16:40:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.86,R,0.04,DLDQC,NA,0.05,R,0.004,DLDQC,NA,1.1,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.8,R,NA,NA
2014-11-04T19:20:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.46,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.64,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2014-12-01T19:10:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,1.12,R,0.04,DLDQC,NA,0.09,R,0.004,DLDQC,NA,1.36,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,R,0.23,DLDQC,NA,0.06,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2014-12-16T19:30:00Z,11303500,UTC,NA,0.25,R,0.01,DLDQC,NA,0.03,R,0.001,DLDQC,NA,1.8,R,0.04,DLDQC,NA,0.34,R,0.004,DLDQC,NA,2.72,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,R,0.23,DLDQC,NA,0.23,R,0.005,LT-MDL,NA,3.8,R,NA,NA
2015-01-08T18:40:00Z,11303500,UTC,NA,0.03,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,2.01,R,0.04,DLDQC,NA,0.14,R,0.004,DLDQC,NA,2.3,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,R,0.23,DLDQC,NA,0.08,R,0.005,LT-MDL,NA,2.6,R,NA,NA
2015-01-21T18:30:00Z,11303500,UTC,NA,0.03,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,1.46,R,0.04,DLDQC,NA,0.11,R,0.004,DLDQC,NA,1.74,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,R,0.23,DLDQC,NA,0.06,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2015-02-18T18:30:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,1.36,R,0.04,DLDQC,NA,0.1,R,0.004,DLDQC,NA,1.53,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,R,0.23,DLDQC,NA,0.07,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2015-02-23T17:40:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,1.36,R,0.04,DLDQC,NA,0.1,R,0.004,DLDQC,NA,1.57,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62,R,0.23,DLDQC,NA,0.06,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2015-04-06T18:10:00Z,11303500,UTC,NA,0.03,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.4,R,0.04,DLDQC,NA,0.061,R,0.004,DLDQC,NA,0.61,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,R,0.23,DLDQC,NA,0.055,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2015-04-23T18:00:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.48,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.65,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2,R,NA,NA
2015-05-15T17:00:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.7,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.9,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,R,0.23,DLDQC,NA,0.04,R,0.005,LT-MDL,NA,2.1,R,NA,NA
2015-05-20T17:10:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.6,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.78,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2015-06-11T16:30:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,0.5,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.69,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.36,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.1,R,NA,NA
2015-06-30T19:00:00Z,11303500,UTC,NA,0.02,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.62,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.91,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.4,R,NA,NA
2015-07-17T17:00:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.29,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.51,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.1,R,NA,NA
2015-07-24T17:00:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.64,R,0.04,DLDQC,NA,0.04,R,0.004,DLDQC,NA,0.88,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.3,R,NA,NA
2015-08-14T17:30:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.32,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.47,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,R,0.23,DLDQC,NA,0.05,R,0.005,LT-MDL,NA,2.5,R,NA,NA
2015-09-02T17:00:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.61,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.83,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02,R,0.23,DLDQC,NA,0.06,R,0.005,LT-MDL,NA,3,R,NA,NA
2015-10-27T17:00:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.001,R,0.001,DLDQC,NA,0.22,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.39,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,R,0.23,DLDQC,NA,0.06,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2015-11-30T19:30:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.002,R,0.001,DLDQC,NA,0.78,R,0.04,DLDQC,NA,0.08,R,0.004,DLDQC,NA,0.99,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.23,DLDQC,NA,0.21,R,0.005,LT-MDL,NA,9.5,R,NA,NA
2015-12-21T21:00:00Z,11303500,UTC,NA,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.83,R,0.04,DLDQC,NA,0.09,R,0.004,DLDQC,NA,1.07,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,R,0.23,DLDQC,NA,0.07,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2016-01-13T18:40:00Z,11303500,UTC,NA,0.06,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.96,R,0.04,DLDQC,NA,0.15,R,0.004,DLDQC,NA,1.67,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,R,0.23,DLDQC,NA,0.28,R,0.005,LT-MDL,NA,3.7,R,NA,NA
2016-01-26T17:40:00Z,11303500,UTC,NA,0.09,R,0.01,DLDQC,NA,0.03,R,0.001,DLDQC,NA,0.96,R,0.04,DLDQC,NA,0.21,R,0.004,DLDQC,NA,1.78,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66,R,0.23,DLDQC,NA,0.41,R,0.005,LT-MDL,NA,4.2,R,NA,NA
2016-02-09T19:30:00Z,11303500,UTC,NA,0.03,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,1.48,R,0.04,DLDQC,NA,0.17,R,0.004,DLDQC,NA,2,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,R,0.23,DLDQC,NA,0.21,R,0.005,LT-MDL,NA,3.2,R,NA,NA
2016-02-23T19:00:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.008,R,0.001,DLDQC,NA,0.84,R,0.04,DLDQC,NA,0.12,R,0.004,DLDQC,NA,1.17,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.52,R,0.23,DLDQC,NA,0.14,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2016-03-29T18:30:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.34,R,0.04,DLDQC,NA,0.18,R,0.004,DLDQC,NA,0.96,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,R,0.23,DLDQC,NA,0.22,R,0.005,LT-MDL,NA,3.1,R,NA,NA
2016-04-19T18:30:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.37,R,0.04,DLDQC,NA,0.05,R,0.004,DLDQC,NA,0.59,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,R,0.23,DLDQC,NA,0.1,R,0.005,LT-MDL,NA,3.3,R,NA,NA
2016-05-19T19:00:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.28,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.55,R,0.23,DLDQC,NA,0.07,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2016-05-25T18:30:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.15,R,0.04,DLDQC,NA,0.02,R,0.004,DLDQC,NA,0.29,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,R,0.23,DLDQC,NA,0.07,R,0.005,LT-MDL,NA,3.2,R,NA,NA
2016-06-08T18:00:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,0.14,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.31,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,R,0.23,DLDQC,NA,0.08,R,0.005,LT-MDL,NA,2.7,R,NA,NA
2016-06-21T17:00:00Z,11303500,UTC,<,0.01,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.41,R,0.04,DLDQC,NA,0.03,R,0.004,DLDQC,NA,0.62,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,R,0.23,DLDQC,NA,0.08,R,0.005,LT-MDL,NA,2.7,R,NA,NA
